episode,reward
148,-61551.20000000001
149,-60234.5
150,-64132.600000000006
151,-63513.30000000002
152,-79680.5
153,-87656.0
154,-61696.0
155,-89406.89999999997
156,-75124.9
157,-78156.0
158,-71475.70000000001
159,-67093.9
160,-63790.70000000001
161,-69992.9
162,-73256.70000000001
163,-77239.20000000001
164,-60656.0
165,-66084.0
166,-83892.1
167,-74698.0
168,-67041.20000000001
169,-62369.59999999998
170,-71785.0
171,-64809.0
172,-67139.6
173,-71470.29999999999
174,-71255.0
175,-56998.899999999994
176,-63016.0
177,-52689.0
178,-61957.79999999999
179,-59273.399999999994
180,-59615.79999999999
181,-71310.9
182,-83709.0
183,-62066.0
184,-59698.0
185,-76588.0
186,-61259.0
187,-79353.0
188,-73582.50000000003
189,-86325.9
190,-71846.5
191,-76759.29999999999
192,-64901.0
193,-60795.0
194,-49346.0
195,-67191.9
196,-66242.4
197,-65498.20000000001
198,-70250.9
199,-63334.20000000001
200,-73820.0
201,-65547.9
202,-56949.399999999994
203,-77089.29999999999
204,-70788.30000000002
205,-66072.6
206,-88047.30000000002
207,-75275.0
208,-72732.0
209,-73856.0
210,-78317.0
211,-78282.0
212,-55712.0
213,-73790.6
214,-51857.399999999994
215,-74695.0
216,-58271.399999999994
217,-82013.0
218,-86271.50000000003
219,-52453.0
220,-64869.399999999994
221,-76412.29999999999
222,-73593.5
223,-77308.6
224,-86358.79999999999
225,-60217.70000000001
226,-78627.5
227,-79289.6
228,-75544.0
229,-71653.5
230,-71809.9
231,-71908.6
232,-70130.0
233,-81001.29999999999
234,-67221.70000000001
235,-71201.5
236,-62451.70000000001
237,-69563.70000000001
238,-67274.70000000001
239,-55422.0
240,-61514.70000000001
241,-64351.399999999994
242,-69293.4
243,-74986.0
244,-60218.0
245,-52338.0
246,-78852.4
247,-81755.80000000002
248,-79998.70000000001
249,-71668.0
250,-72544.0
251,-74075.0
252,-76634.20000000001
253,-61173.600000000006
254,-71743.0
255,-84207.59999999998
256,-77894.0
257,-61463.0
258,-70911.0
259,-75049.20000000001
260,-65729.29999999999
261,-71523.1
262,-77438.19999999998
263,-73121.30000000002
264,-80059.5
265,-72171.5
266,-74161.4
267,-83902.29999999999
268,-61690.600000000006
269,-56349.899999999994
270,-75134.30000000002
271,-69851.9
272,-53527.5
273,-46690.0
274,-68447.0
275,-59366.0
276,-81271.5
277,-59802.600000000006
278,-77672.29999999999
279,-77069.09999999998
280,-58541.0
281,-74555.0
282,-75992.0
283,-82572.9
284,-61854.0
285,-67969.0
286,-54535.0
287,-55401.899999999994
288,-66981.0
289,-70364.9
290,-94460.0
291,-72587.0
292,-67049.6
293,-81445.30000000002
294,-72939.4
295,-72951.5
296,-65571.0
297,-66352.0
298,-69720.29999999999
299,-75783.19999999998
300,-71968.0
301,-72766.0
302,-72139.0
303,-67576.20000000001
304,-64002.0
305,-64357.0
306,-60114.0
307,-70106.70000000004
308,-66456.6
309,-53215.0
310,-57913.0
311,-43623.0
312,-76031.6
313,-58956.0
314,-68714.0
315,-80494.19999999998
316,-61552.80000000002
317,-72289.4
318,-69852.0
319,-72716.40000000002
320,-72679.1
321,-77363.70000000001
322,-69830.0
323,-71776.0
324,-70118.0
325,-71914.0
326,-66364.6
327,-74976.79999999999
328,-69942.0
329,-72971.1
330,-63080.0
331,-66698.0
332,-82814.0
333,-70324.0
334,-82144.0
335,-63642.29999999999
336,-67126.79999999999
337,-67824.0
338,-64441.0
339,-63307.5
340,-50743.399999999994
341,-56971.899999999994
342,-58547.0
343,-63000.0
344,-67883.0
345,-79256.4
346,-62267.0
347,-63014.0
348,-52997.0
349,-56408.0
350,-65709.0
351,-78764.69999999998
352,-65348.0
353,-67328.0
354,-65114.29999999999
355,-68570.0
356,-59586.0
357,-59614.0
358,-65292.100000000006
359,-68715.0
360,-69558.0
361,-63198.600000000006
362,-61957.0
363,-64038.0
364,-81858.70000000001
365,-86177.0
366,-84081.79999999999
367,-70687.0
368,-90776.9
369,-78416.70000000001
370,-71200.4
371,-79885.09999999998
372,-61985.29999999999
373,-73471.0
374,-71172.6
375,-72777.0
376,-74502.29999999999
377,-58338.20000000001
378,-84362.1
379,-77290.5
380,-71368.6
381,-79024.1
382,-69183.5
383,-84731.1
384,-60737.0
385,-72192.0
386,-64971.0
387,-74360.0
388,-61114.0
389,-71897.0
390,-70589.6
391,-60079.0
392,-74109.1
393,-65586.70000000001
394,-54343.0
395,-66981.0
396,-82368.29999999999
397,-58510.0
398,-56387.899999999994
399,-42814.0
400,-59973.0
401,-72870.0
402,-66823.79999999999
403,-56752.0
404,-66877.0
405,-61625.0
406,-67780.0
407,-71784.0
408,-48701.70000000001
409,-57489.0
410,-69127.9
411,-69531.0
412,-77534.79999999999
413,-51265.0
414,-76665.9
415,-55794.0
416,-67526.4
417,-65155.899999999994
418,-58223.5
419,-71654.6
420,-80483.4
421,-84889.90000000002
422,-69421.4
423,-64780.0
424,-51796.0
425,-64832.79999999999
426,-66820.0
427,-69924.0
428,-59712.0
429,-75794.79999999999
430,-64076.0
431,-44007.0
432,-66248.0
433,-53732.0
434,-79439.0
435,-85226.0
436,-54322.0
437,-61800.0
438,-71745.0
439,-77543.29999999999
440,-55272.70000000001
441,-62714.0
442,-69962.1
443,-76272.0
444,-65337.20000000001
445,-65807.0
446,-82076.0
447,-73104.50000000003
448,-69153.90000000002
449,-70559.29999999999
450,-91165.80000000002
451,-75640.0
452,-87230.0
453,-57268.100000000006
454,-62144.5
455,-59592.0
456,-66507.5
457,-78568.39999999997
458,-64891.100000000006
459,-75433.0
460,-57543.0
461,-75716.29999999999
462,-58593.70000000001
463,-61050.0
464,-61118.399999999994
465,-70794.6
466,-73491.29999999999
467,-76274.20000000001
468,-71839.59999999998
469,-71026.5
470,-87219.80000000002
471,-78597.4
472,-68877.0
473,-87669.0
474,-75835.0
475,-75066.9
476,-91445.0
477,-76178.79999999999
478,-73339.70000000001
479,-88086.5
480,-80779.00000000003
481,-87117.20000000001
482,-67178.0
483,-57638.0
484,-63594.0
485,-64759.20000000001
486,-46119.0
487,-71903.0
488,-63320.0
489,-69699.0
490,-66753.0
491,-79040.0
492,-69659.0
493,-56566.0
494,-81069.0
495,-74682.0
496,-80144.0
497,-72792.0
498,-71988.1
499,-71292.0
500,-88263.0
501,-79005.0
502,-78714.0
503,-54255.0
504,-48233.0
505,-66394.6
506,-56080.0
507,-66543.0
508,-63403.79999999999
509,-56796.0
510,-54744.0
511,-71165.69999999998
512,-67008.70000000001
513,-83535.9
514,-72552.0
515,-64802.0
516,-77897.70000000001
517,-76399.0
518,-63175.0
519,-54896.29999999999
520,-60930.70000000001
521,-67786.79999999999
522,-83782.79999999999
523,-70727.0
524,-75336.0
525,-70815.70000000001
526,-71702.0
527,-54875.0
528,-69176.5
529,-64304.0
530,-75588.19999999998
531,-65753.1
532,-68195.1
533,-67223.0
534,-94092.0
535,-60732.600000000006
536,-70538.19999999998
537,-92382.29999999999
538,-82326.69999999998
539,-79372.0
540,-75006.5
541,-78151.59999999998
542,-79775.79999999999
543,-83961.9
544,-71508.80000000002
545,-73327.79999999999
546,-74311.6
547,-62767.0
548,-63814.0
549,-71472.0
550,-69764.70000000001
551,-56793.0
552,-71192.0
553,-83372.1
554,-60008.29999999999
555,-79200.29999999999
556,-74301.79999999999
557,-52977.70000000001
558,-72760.20000000001
559,-59315.0
560,-75237.0
561,-73870.0
562,-59181.0
563,-79682.0
564,-69067.9
565,-73227.0
566,-53479.0
567,-45941.0
568,-72053.0
569,-67784.0
570,-68320.0
571,-64298.0
572,-54323.0
573,-59639.79999999999
574,-57447.0
575,-66482.70000000001
576,-65918.0
577,-73977.70000000001
578,-84661.4
579,-67258.0
580,-67938.0
581,-76135.0
582,-68010.0
583,-75944.0
584,-58205.0
585,-66042.20000000001
586,-73081.0
587,-72773.0
588,-76965.0
589,-66040.0
590,-54423.0
591,-63055.0
592,-76905.0
593,-52859.0
594,-47780.0
595,-55355.0
596,-55241.0
597,-48908.0
598,-54376.0
599,-59610.0
600,-54139.0
601,-54032.0
602,-57203.0
603,-68620.40000000002
604,-68936.80000000002
605,-55200.0
606,-57035.0
607,-61576.0
608,-56058.0
609,-54034.0
610,-59576.79999999999
611,-67031.9
612,-70506.19999999998
613,-58917.70000000001
614,-56044.0
615,-64744.0
616,-54362.0
617,-74858.0
618,-79445.0
619,-66899.0
620,-60259.0
621,-69529.0
622,-81338.0
623,-55730.0
624,-59759.5
625,-66783.1
626,-56448.0
627,-52801.0
628,-57122.0
629,-46367.0
630,-70606.90000000002
631,-66897.0
632,-74148.0
633,-61416.0
634,-61875.0
635,-48557.0
636,-60197.0
637,-65446.0
638,-67531.0
639,-55686.0
640,-59713.899999999994
641,-52839.29999999999
642,-67071.29999999999
643,-59456.0
644,-67719.4
645,-70606.0
646,-57502.0
647,-69226.0
648,-67608.0
649,-61888.0
650,-72340.6
651,-55001.0
652,-62324.0
653,-64783.0
654,-63685.0
655,-64691.0
656,-58472.0
657,-64528.0
658,-77035.0
659,-61001.0
660,-73939.0
661,-68345.0
662,-75627.0
663,-88365.0
664,-71536.5
665,-72848.0
666,-72152.0
667,-73577.0
668,-68781.0
669,-45709.0
670,-54330.0
671,-70032.0
672,-52212.399999999994
673,-71461.1
674,-64439.600000000006
675,-80554.0
676,-62618.79999999999
677,-42954.899999999994
678,-44016.0
679,-71243.70000000001
680,-53758.399999999994
681,-70531.0
682,-63757.5
683,-79050.0
684,-76919.6
685,-63860.0
686,-66844.0
687,-73520.0
688,-84605.9
689,-75839.6
690,-81147.5
691,-68753.9
692,-86120.0
693,-88358.0
694,-61099.29999999999
695,-68541.0
696,-72638.9
697,-62481.0
698,-72032.6
699,-55897.70000000001
700,-56242.100000000006
701,-78338.5
702,-66631.0
703,-45548.0
704,-81333.29999999999
705,-73235.4
706,-62059.0
707,-65702.30000000002
708,-63324.399999999994
709,-47059.20000000001
710,-61984.600000000006
711,-61912.79999999999
712,-69021.9
713,-46780.0
714,-48913.29999999999
715,-63210.70000000001
716,-56046.399999999994
717,-54448.0
718,-76640.70000000001
719,-65431.29999999999
720,-56878.0
721,-54252.100000000006
722,-47823.0
723,-48119.0
724,-43096.899999999994
725,-44256.600000000006
726,-55220.0
727,-48260.0
728,-54379.0
729,-46704.0
730,-53870.0
731,-60770.20000000001
732,-52303.899999999994
733,-46346.0
734,-54945.0
735,-61521.0
736,-39650.0
737,-59496.0
738,-54980.0
739,-48873.0
740,-48274.0
741,-56808.0
742,-57993.0
743,-55027.0
744,-51937.0
745,-63149.0
746,-58789.0
747,-55631.0
748,-58996.0
749,-51475.0
750,-51614.0
751,-50321.0
752,-64960.0
753,-50766.0
754,-61332.0
755,-42712.0
756,-53856.0
757,-53861.899999999994
758,-60169.0
759,-53372.0
760,-64900.399999999994
761,-66310.90000000002
762,-62602.0
763,-77668.0
764,-46498.0
765,-65231.0
766,-64838.0
767,-65831.0
768,-67340.0
769,-65256.0
770,-70548.0
771,-61214.899999999994
772,-66038.20000000001
773,-66055.79999999999
774,-58537.0
775,-60872.0
776,-71418.79999999999
777,-66427.70000000001
778,-67630.79999999999
779,-71963.0
780,-61373.0
781,-56296.0
782,-62838.0
783,-58607.600000000006
784,-51101.20000000001
785,-58760.0
786,-49254.0
787,-65259.5
788,-68249.69999999998
789,-69484.70000000001
790,-60887.0
791,-76000.5
792,-59146.399999999994
793,-58989.600000000006
794,-68620.1
795,-60951.79999999999
796,-67282.0
797,-66349.9
798,-56479.0
799,-64615.100000000006
800,-71213.5
801,-68756.0
802,-66962.9
803,-68985.0
804,-65631.0
805,-79560.0
806,-69517.0
807,-69748.9
808,-74398.0
809,-79031.9
810,-78274.0
811,-63937.20000000001
812,-60804.399999999994
813,-57767.0
814,-61846.0
815,-54505.0
816,-56524.0
817,-68096.9
818,-69853.1
819,-76740.0
820,-58160.0
821,-64949.0
822,-82270.6
823,-60727.0
824,-56502.0
825,-70907.70000000001
826,-55352.0
827,-67198.0
828,-79374.70000000001
829,-74360.0
830,-69690.0
831,-68840.0
832,-73552.0
833,-72639.0
834,-76044.0
835,-87830.0
836,-63842.0
837,-68286.0
838,-68218.0
839,-85255.29999999999
840,-78035.6
841,-72021.0
842,-78007.0
843,-79220.0
844,-85564.30000000002
845,-71551.00000000003
846,-73298.0
847,-82966.0
848,-85821.5
849,-57910.0
850,-67373.29999999999
851,-67235.0
852,-72286.0
853,-78944.0
854,-55135.899999999994
855,-63463.399999999994
856,-71010.0
857,-75371.4
858,-75671.70000000001
859,-70433.59999999998
860,-97317.1
861,-77931.80000000002
862,-78110.29999999999
863,-63467.79999999999
864,-74381.09999999998
865,-66697.6
866,-66334.70000000001
867,-84335.0
868,-58788.0
869,-80957.39999999997
870,-85517.29999999999
871,-73601.29999999999
872,-78815.0
873,-66762.0
874,-74703.29999999999
875,-60508.0
876,-64861.0
877,-64246.20000000001
878,-63411.20000000001
879,-70980.0
880,-58077.0
881,-60413.0
882,-73948.0
883,-68728.0
884,-62312.70000000001
885,-66674.4
886,-79724.79999999999
887,-72706.6
888,-76408.5
889,-85066.69999999998
890,-71791.20000000001
891,-75665.20000000001
892,-77326.79999999999
893,-54400.399999999994
894,-54972.0
895,-56640.600000000006
896,-72420.0
897,-64558.899999999994
898,-59202.0
899,-65818.0
900,-52221.0
901,-75476.0
902,-70546.0
903,-69381.1
904,-73425.20000000001
905,-76185.6
906,-67613.19999999998
907,-73265.9
908,-66983.0
909,-77363.89999999997
910,-68974.20000000001
911,-68844.9
912,-84431.49999999997
913,-78842.4
914,-64059.5
915,-63165.30000000002
916,-77205.9
917,-63000.79999999999
918,-50615.79999999999
919,-86172.9
920,-88859.4
921,-83820.50000000003
922,-69931.19999999998
923,-79189.4
924,-76978.4
925,-57323.600000000006
926,-72705.50000000003
927,-80829.29999999999
928,-91021.5
929,-75365.6
930,-85842.9
931,-82298.6
932,-76628.9
933,-75007.79999999999
934,-79200.5
935,-70749.50000000003
936,-74816.49999999997
937,-77378.20000000001
938,-67575.0
939,-49221.0
940,-52384.0
941,-66048.0
942,-58801.0
943,-68283.0
944,-60689.0
945,-55768.100000000006
946,-61551.899999999994
947,-55106.0
948,-74035.0
949,-56374.0
950,-56243.0
951,-61299.0
952,-70712.1
953,-73362.9
954,-54545.0
955,-63446.100000000006
956,-66054.69999999998
957,-48161.0
958,-62926.0
959,-55260.0
960,-75566.0
961,-62858.0
962,-61323.0
963,-49112.0
964,-59942.0
965,-65085.0
966,-80494.70000000001
967,-71883.0
968,-59541.0
969,-73550.0
970,-66023.0
971,-82485.0
972,-49274.0
973,-65456.899999999994
974,-69546.5
975,-68667.9
976,-77652.6
977,-52031.0
978,-78302.6
979,-67815.30000000002
980,-62417.5
981,-73563.4
982,-53571.0
983,-58565.0
984,-55130.0
985,-54073.0
986,-65182.0
987,-82769.0
988,-67522.70000000001
989,-61132.0
990,-63729.0
991,-74206.0
992,-50769.0
993,-82914.0
994,-58291.0
995,-56692.0
996,-61556.0
997,-67523.0
998,-64100.0
999,-62973.20000000001
1000,-71729.0
1001,-50819.0
1002,-71795.20000000001
1003,-72232.0
1004,-76174.20000000001
1005,-72570.4
1006,-79333.0
1007,-49768.0
1008,-81336.6
1009,-65851.0
1010,-77551.0
1011,-57138.0
1012,-79206.0
1013,-59214.899999999994
1014,-67877.29999999999
1015,-77769.0
1016,-67563.0
1017,-61475.0
1018,-58326.0
1019,-64782.0
1020,-56498.59999999998
1021,-63586.100000000006
1022,-71165.0
1023,-84858.0
1024,-90022.4
1025,-74030.0
1026,-77893.20000000001
1027,-69740.0
1028,-63471.0
1029,-74352.0
1030,-65563.0
1031,-73795.0
1032,-61400.0
1033,-73742.0
1034,-73681.0
1035,-70400.1
1036,-77394.20000000001
1037,-56927.0
1038,-61787.0
1039,-60947.0
1040,-60968.0
1041,-51376.0
1042,-72887.0
1043,-64206.0
1044,-63059.0
1045,-80465.0
1046,-72242.0
1047,-75327.0
1048,-68009.0
1049,-69423.5
1050,-62693.0
1051,-70656.0
1052,-56574.0
1053,-68442.1
1054,-81121.0
1055,-70537.5
1056,-59412.0
1057,-57515.0
1058,-64668.0
1059,-65544.4
1060,-73447.4
1061,-76499.20000000001
1062,-88019.70000000001
1063,-76532.20000000001
1064,-62229.0
1065,-78264.4
1066,-55878.0
1067,-63728.0
1068,-55406.0
1069,-66037.9
1070,-62027.100000000006
1071,-54391.20000000001
1072,-76852.09999999998
1073,-65707.0
1074,-48381.0
1075,-57947.0
1076,-71146.0
1077,-67209.29999999999
1078,-63702.0
1079,-59295.29999999999
1080,-63871.0
1081,-55199.0
1082,-59004.0
1083,-67145.1
1084,-56172.70000000001
1085,-55857.5
1086,-61705.0
1087,-67366.5
1088,-65671.29999999999
1089,-70787.69999999998
1090,-62496.79999999999
1091,-62112.0
1092,-62563.29999999999
1093,-62528.399999999994
1094,-64478.79999999999
1095,-66351.9
1096,-71963.70000000001
1097,-69620.5
1098,-53379.0
1099,-68748.0
1100,-61106.0
1101,-69632.5
1102,-65473.0
1103,-71727.6
1104,-53174.0
1105,-72107.80000000002
1106,-50531.0
1107,-55692.79999999999
1108,-57410.0
1109,-43413.0
1110,-56343.70000000001
1111,-56760.0
1112,-70080.30000000002
1113,-61470.40000000002
1114,-56897.0
1115,-69313.59999999998
1116,-57894.0
1117,-58594.0
1118,-52114.0
1119,-62710.0
1120,-63840.0
1121,-73388.9
1122,-64390.0
1123,-71928.70000000001
1124,-61059.29999999999
1125,-72184.70000000001
1126,-68261.79999999999
1127,-70242.0
1128,-62504.0
1129,-90789.5
1130,-68881.0
1131,-63503.0
1132,-67287.0
1133,-60022.0
1134,-62786.0
1135,-72026.0
1136,-57779.0
1137,-55856.0
1138,-67216.0
1139,-62446.0
1140,-66183.0
1141,-72566.0
1142,-67850.0
1143,-65611.70000000001
1144,-69263.0
1145,-58305.0
1146,-54958.0
1147,-66094.0
1148,-61974.0
1149,-66472.20000000001
1150,-73854.0
1151,-65903.0
1152,-72920.79999999999
1153,-65437.0
1154,-67843.0
1155,-56963.0
1156,-67581.0
1157,-55732.0
1158,-67969.29999999999
1159,-66488.0
1160,-65405.0
1161,-56845.0
1162,-76833.0
1163,-54503.0
1164,-64419.0
1165,-59553.0
1166,-73480.0
1167,-59312.0
1168,-45999.0
1169,-59020.0
1170,-78924.70000000001
1171,-71280.0
1172,-78201.1
1173,-71205.0
1174,-62353.0
1175,-68801.0
1176,-76529.0
1177,-72663.0
1178,-55497.0
1179,-56083.0
1180,-64144.0
1181,-58966.0
1182,-66885.0
1183,-68670.0
1184,-64925.0
1185,-75404.0
1186,-69329.0
1187,-64113.0
1188,-70987.0
1189,-58710.0
1190,-66093.0
1191,-61701.600000000006
1192,-54793.70000000001
1193,-61255.79999999999
1194,-70014.0
1195,-62534.0
1196,-61383.0
1197,-63397.0
1198,-57157.0
1199,-57573.70000000001
1200,-69978.0
1201,-56315.0
1202,-53944.0
1203,-65370.399999999994
1204,-49535.0
1205,-57776.0
1206,-55783.70000000001
1207,-56978.0
1208,-56365.0
1209,-64547.600000000006
1210,-43553.0
1211,-53345.0
1212,-75229.70000000001
1213,-39727.100000000006
1214,-60341.600000000006
1215,-56808.79999999999
1216,-78976.6
1217,-50546.899999999994
1218,-56452.0
1219,-49450.0
1220,-77934.70000000001
1221,-56521.0
1222,-53366.0
1223,-57872.0
1224,-47016.0
1225,-52832.0
1226,-58523.0
1227,-38408.0
1228,-63643.0
1229,-56494.0
1230,-53828.0
1231,-51973.0
1232,-65690.0
1233,-68019.5
1234,-62624.59999999998
1235,-65140.600000000006
1236,-60331.100000000006
1237,-66647.59999999998
1238,-68714.5
1239,-54311.899999999994
1240,-95537.70000000001
1241,-57283.0
1242,-70943.00000000003
1243,-68528.29999999999
1244,-60199.0
1245,-57638.0
1246,-66816.1
1247,-56162.79999999999
1248,-60038.0
1249,-70954.5
1250,-68901.0
1251,-58725.0
1252,-58946.0
1253,-66668.0
1254,-68139.1
1255,-72708.9
1256,-60373.5
1257,-61647.5
1258,-59623.0
1259,-59276.79999999999
1260,-64016.79999999999
1261,-68462.6
1262,-62329.19999999998
1263,-79355.29999999999
1264,-70530.69999999998
1265,-73267.59999999998
1266,-76587.79999999999
1267,-74239.29999999999
1268,-82463.6
1269,-74400.1
1270,-70953.0
1271,-71477.0
1272,-64962.0
1273,-59263.0
1274,-50933.0
1275,-47476.0
1276,-60797.0
1277,-51432.0
1278,-54925.0
1279,-56680.5
1280,-52186.0
1281,-47456.100000000006
1282,-58348.20000000001
1283,-62893.0
1284,-59759.0
1285,-77972.29999999999
1286,-61589.0
1287,-61575.70000000001
1288,-52238.100000000006
1289,-54200.899999999994
1290,-58504.399999999994
1291,-53280.0
1292,-60360.399999999994
1293,-58418.29999999999
1294,-58812.0
1295,-67084.0
1296,-61840.0
1297,-63359.0
1298,-65529.0
1299,-58534.0
1300,-59895.0
1301,-54043.0
1302,-64379.0
1303,-70118.0
1304,-57816.0
1305,-52607.0
1306,-55932.0
1307,-49917.5
1308,-52364.0
1309,-53889.70000000001
1310,-48802.0
1311,-57008.29999999999
1312,-58113.0
1313,-55294.0
1314,-58375.0
1315,-58248.29999999999
1316,-69785.79999999999
1317,-51832.0
1318,-54686.0
1319,-50735.0
1320,-56691.29999999999
1321,-53908.70000000001
1322,-70658.0
1323,-77119.79999999999
1324,-64678.100000000006
1325,-64016.90000000002
1326,-64375.600000000006
1327,-66172.90000000002
1328,-50175.0
1329,-78556.9
1330,-75099.9
1331,-63617.0
1332,-73611.5
1333,-79811.0
1334,-69709.0
1335,-60018.0
1336,-65429.30000000002
1337,-68927.80000000002
1338,-80901.80000000002
1339,-64714.90000000002
1340,-71854.0
1341,-79331.80000000002
1342,-79109.70000000004
1343,-84595.19999999998
1344,-72953.79999999999
1345,-64795.600000000006
1346,-68638.0
1347,-58729.600000000006
1348,-83068.0
1349,-60602.80000000002
1350,-66644.4
1351,-77166.59999999998
1352,-70319.70000000004
1353,-53047.29999999999
1354,-64817.0
1355,-49125.79999999999
1356,-74788.59999999998
1357,-64366.100000000006
1358,-75984.6
1359,-61504.69999999998
1360,-54442.0
1361,-50179.70000000001
1362,-57188.0
1363,-50459.899999999994
1364,-58437.0
1365,-51006.0
1366,-68499.4
1367,-67970.0
1368,-53208.600000000006
1369,-64575.0
1370,-58709.399999999994
1371,-66428.0
1372,-76060.70000000001
1373,-64999.0
1374,-74606.20000000001
1375,-66395.0
1376,-62472.5
1377,-71775.20000000001
1378,-68011.0
1379,-72032.4
1380,-69282.0
1381,-70357.0
1382,-73647.0
1383,-70133.0
1384,-74069.0
1385,-69970.79999999999
1386,-52330.0
1387,-46669.70000000001
1388,-73910.1
1389,-88114.29999999999
1390,-64670.100000000006
1391,-74394.0
1392,-76170.6
1393,-67311.9
1394,-65776.0
1395,-65967.0
1396,-91164.29999999999
1397,-76656.0
1398,-80491.6
1399,-94365.80000000002
1400,-76278.0
1401,-80540.0
1402,-86422.9
1403,-75280.0
1404,-74453.20000000001
1405,-74828.20000000001
1406,-71170.0
1407,-58136.399999999994
1408,-64941.0
1409,-65085.100000000006
1410,-59712.20000000001
1411,-70461.20000000001
1412,-61727.0
1413,-58300.0
1414,-81239.0
1415,-67861.0
1416,-76843.59999999998
1417,-72865.5
1418,-60260.5
1419,-75786.5
1420,-55686.79999999999
1421,-68574.0
1422,-66976.0
1423,-74214.0
1424,-61075.399999999994
1425,-53020.0
1426,-56813.0
1427,-61195.0
1428,-65188.0
1429,-60378.0
1430,-74282.0
1431,-75256.0
1432,-81773.0
1433,-85553.0
1434,-60109.0
1435,-81620.70000000001
1436,-81543.69999999998
1437,-73316.0
1438,-82524.0
1439,-84182.6
1440,-63202.899999999994
1441,-68704.1
1442,-71505.0
1443,-83615.19999999998
1444,-68826.5
1445,-67185.70000000001
1446,-85262.79999999999
1447,-84307.70000000001
1448,-53320.0
1449,-67596.0
1450,-73133.1
1451,-61974.0
1452,-51091.29999999999
1453,-62846.0
1454,-65687.70000000001
1455,-78016.70000000001
1456,-68688.0
1457,-71259.0
1458,-82364.90000000002
1459,-76114.99999999997
1460,-72898.70000000001
1461,-66849.9
1462,-71602.0
1463,-70977.0
1464,-68593.6
1465,-72116.79999999999
1466,-82666.9
1467,-77270.0
1468,-76115.0
1469,-69560.0
1470,-67425.0
1471,-76011.0
1472,-71717.0
1473,-72305.0
1474,-77290.79999999999
1475,-65653.0
1476,-67029.79999999999
1477,-61150.29999999999
1478,-65141.0
1479,-66800.9
1480,-71451.79999999999
1481,-59802.0
1482,-88323.20000000001
1483,-65576.1
1484,-64692.0
1485,-84139.20000000001
1486,-58628.0
1487,-61285.5
1488,-75764.6
1489,-66294.20000000001
1490,-72032.0
1491,-65047.0
1492,-60851.0
1493,-63690.70000000001
1494,-67995.0
1495,-62353.5
1496,-65749.0
1497,-68893.0
1498,-70627.1
1499,-57404.399999999994
1500,-89450.0
1501,-70670.0
1502,-69980.30000000002
1503,-70563.0
1504,-64269.20000000001
1505,-55750.0
1506,-61281.79999999999
1507,-62108.100000000006
1508,-73483.0
1509,-65961.5
1510,-64758.0
