episode,reward
144,144729.1
145,140439.0
146,139850.8
147,134922.2
148,137644.0
149,139671.0
150,136463.6
151,148989.0
152,131570.7
153,120525.9
154,144357.6
155,140563.2
156,140201.0
157,131356.8
158,128286.29999999999
159,145412.0
160,138153.2
161,142181.5
162,146969.0
163,139914.6
164,132788.4
165,140374.0
166,150312.0
167,138138.9
168,139246.6
169,147960.19999999998
170,147182.0
171,156719.0
172,145966.0
173,134003.0
174,150871.5
175,144101.5
176,142221.0
177,148879.1
178,145920.0
179,146486.9
180,141635.59999999998
181,140337.3
182,131414.8
183,139327.8
184,146555.0
185,143198.0
186,148667.19999999998
187,150829.09999999998
188,134753.3
189,143106.0
190,147919.0
191,135623.0
192,158851.0
193,147533.0
194,156224.0
195,144175.0
196,143006.0
197,143420.2
198,140173.3
199,148574.0
200,139112.0
201,156134.0
202,156840.09999999998
203,148103.2
204,142471.0
205,145195.0
206,132779.0
207,137819.2
208,150587.3
209,136116.2
210,143535.80000000002
211,145147.80000000002
212,146211.6
213,149230.0
214,140788.9
215,136220.6
216,147461.7
217,153115.30000000002
218,139403.0
219,160807.0
220,147700.2
221,148465.6
222,155482.0
223,136202.7
224,151390.4
225,157351.9
226,142988.8
227,147250.1
228,146999.6
229,154116.69999999998
230,143268.8
231,146981.2
232,154010.0
233,132063.0
234,148551.0
235,137307.1
236,147495.4
237,154452.6
238,140367.0
239,147933.0
240,143582.19999999998
241,159707.5
242,154506.7
243,132111.49999999997
244,147083.09999999998
245,143213.30000000002
246,154360.0
247,145179.0
248,145793.3
249,136053.0
250,151530.59999999998
251,147505.0
252,141022.0
253,149281.6
254,143332.0
255,151917.0
256,148620.9
257,145816.0
258,132689.30000000002
259,146657.0
260,154871.0
261,145786.5
262,150632.5
263,151786.0
264,135443.4
265,142134.0
266,154895.0
267,139275.0
268,142800.0
269,147962.5
270,143844.7
271,127363.20000000001
272,147491.2
273,142500.4
274,137295.4
275,151767.9
276,143406.6
277,152592.0
278,141171.1
279,143785.4
280,143743.3
281,139073.0
282,135079.6
283,147105.0
284,159122.0
285,149581.7
286,144834.0
287,152704.0
288,153974.0
289,135592.0
290,132965.8
291,142992.9
292,144477.0
293,135335.0
294,146764.0
295,143787.0
296,138329.0
297,139912.7
298,148726.0
299,144803.0
300,146725.0
301,147595.6
302,153844.0
303,152978.0
304,156595.0
305,144718.0
306,151329.0
307,143913.0
308,143018.6
309,144236.19999999998
310,141539.0
311,146916.5
312,146766.6
313,153606.0
314,150024.0
315,119376.5
316,144059.6
317,143382.0
318,143513.3
319,143075.0
320,151173.0
321,148046.0
322,156538.0
323,154602.0
324,145045.0
325,143115.0
326,136269.0
327,134262.0
328,141827.1
329,137696.0
330,138328.0
331,129718.0
332,124786.70000000001
333,126958.70000000001
334,144612.30000000002
335,152300.6
336,149412.8
337,142954.6
338,139455.6
339,134548.5
340,143306.4
341,139405.0
342,147747.4
343,140820.30000000002
344,129042.0
345,138291.0
346,144508.59999999998
347,143129.9
348,141950.4
349,150527.4
350,136186.5
351,136110.6
352,148937.5
353,133503.4
354,145028.2
355,153205.9
356,147500.90000000002
357,147441.69999999998
358,150352.7
359,142961.9
360,144310.40000000002
361,155549.6
362,140372.09999999998
363,151575.6
364,143510.2
365,148216.2
366,139010.09999999998
367,156157.2
368,146385.5
369,149956.6
370,142074.0
371,152040.6
372,150005.09999999998
373,141722.80000000002
374,155290.19999999998
375,157570.7
376,160208.19999999998
377,152477.3
378,145004.30000000002
379,159803.40000000002
380,156766.3
381,131276.5
382,154450.9
383,150209.1
384,149779.7
385,136040.0
386,145162.0
387,148486.1
388,131480.1
389,147049.3
390,144093.60000000003
391,147172.9
392,155344.30000000005
393,152252.0
394,150505.19999999998
395,151952.49999999997
396,136052.2
397,150530.0
398,144939.0
399,150317.0
400,149819.4
401,133781.0
402,149401.0
403,145868.0
404,142028.0
405,156369.1
406,145716.9
407,143343.6
408,146674.2
409,156037.0
410,139715.30000000002
411,136340.0
412,132864.5
413,157021.0
414,142030.0
415,158844.0
416,158383.6
417,146492.0
418,149193.0
419,142702.0
420,138896.4
421,146152.0
422,134684.0
423,149623.0
424,159755.6
425,144412.59999999998
426,159405.4
427,154185.9
428,157343.4
429,145432.1
430,146263.8
431,167606.09999999998
432,144713.8
433,151828.0
434,142859.6
435,146757.2
436,159186.09999999998
437,153926.2
438,142417.6
439,148931.4
440,157815.2
441,153928.0
442,159515.8
443,141442.7
444,139957.19999999998
445,155045.0
446,145849.80000000002
447,143712.30000000002
448,146935.19999999998
449,152426.5
450,151681.0
451,149872.19999999998
452,151322.3
453,154017.1
454,156223.9
455,151841.5
456,151946.9
457,143299.4
458,152058.8
459,144181.80000000002
460,144201.5
461,132791.7
462,155904.59999999998
463,140645.8
464,144269.9
465,140556.80000000002
466,147506.30000000002
467,151506.80000000002
468,151084.5
469,153510.6
470,155185.8
471,154223.90000000002
472,154504.5
473,145993.6
474,150552.9
475,155910.1
476,152192.30000000002
477,158614.19999999998
478,163014.19999999998
479,157712.6
480,150555.7
481,145222.6
482,161415.0
483,158216.8
484,147996.7
485,161812.5
486,163641.0
487,142905.0
488,155684.0
489,142256.5
490,152911.5
491,155460.0
492,154507.0
493,164244.0
494,149816.0
495,160841.0
496,153276.0
497,153597.0
498,160949.4
499,151691.0
500,153847.0
501,148764.0
502,146821.0
503,149052.0
504,157932.0
505,156408.0
506,152712.0
507,141399.0
508,158652.0
509,156770.0
510,151700.8
511,156210.0
512,151081.8
513,151863.0
514,158652.0
515,149290.0
516,152460.3
517,153868.0
518,151679.0
519,159725.0
520,155210.0
521,150606.0
522,155375.0
523,148541.0
524,156841.0
525,144004.0
526,151178.0
527,146900.0
528,143671.6
529,151217.8
530,153935.7
531,164684.7
532,159588.80000000002
533,153163.9
534,144601.0
535,152463.0
536,161505.4
537,143183.0
538,126795.19999999997
539,132327.7
540,149115.0
541,134699.1
542,147522.1
543,148897.0
544,161838.0
545,161388.0
546,150961.5
547,146580.4
548,149093.8
549,161800.80000000002
550,151525.59999999998
551,149795.4
552,149941.1
553,143327.6
554,157438.0
555,147837.6
556,146878.19999999998
557,156172.9
558,153714.5
559,152115.40000000002
560,143426.0
561,148862.90000000002
562,163676.8
563,150759.3
564,143151.0
565,152978.0
566,148451.9
567,164422.59999999998
568,149047.6
569,149492.3
570,149245.49999999997
571,152538.69999999998
572,156092.8
573,163311.00000000003
574,152602.7
575,154823.4
576,158990.59999999998
577,155761.80000000002
578,149736.3
579,154787.1
580,152637.4
581,163376.8
582,149295.89999999997
583,149326.89999999997
584,153890.5
585,147609.0
586,141665.6
587,151598.19999999998
588,138522.7
589,156258.0
590,166711.8
591,160473.0
592,161825.9
593,152993.5
594,153229.9
595,157661.9
596,141347.5
597,159018.8
598,155379.4
599,152826.8
600,146213.8
601,155443.7
602,149311.8
603,151547.9
604,149937.19999999998
605,151469.1
606,154388.0
607,161232.0
608,163090.8
609,166779.0
610,152674.69999999998
611,154995.5
612,150770.0
613,154670.59999999998
614,160047.8
615,155611.3
616,151455.89999999997
617,152540.7
618,149757.69999999998
619,154527.99999999997
620,168309.8
621,148091.49999999997
622,142953.90000000002
623,164168.0
624,157304.5
625,141523.69999999998
626,154547.2
627,156039.5
628,151418.6
629,163127.7
630,156513.8
631,143795.1
632,145717.5
633,144992.6
634,157395.4
635,161469.1
636,152073.7
637,152348.99999999997
638,138345.6
639,156390.6
640,154380.9
641,152576.30000000002
642,159623.59999999998
643,155530.4
644,152821.69999999998
645,147082.5
646,157742.2
647,143035.8
648,152188.4
649,148340.1
650,156243.7
651,157853.09999999998
652,150200.8
653,154682.9
654,159178.1
655,151621.80000000002
656,152589.80000000002
657,149076.30000000002
658,149631.30000000002
659,164223.59999999998
660,147166.1
661,163647.1
662,152005.99999999997
663,143133.8
664,153784.4
665,158701.4
666,151703.8
667,144735.2
668,134165.2
669,155775.5
670,156260.50000000003
671,144840.30000000002
672,159023.69999999998
673,140766.8
674,160968.5
675,141962.0
676,147961.3
677,153178.9
678,149694.6
679,135588.6
680,147729.19999999998
681,146122.0
682,163695.7
683,146911.9
684,143445.4
685,148824.90000000002
686,150016.9
687,142063.4
688,151579.2
689,156019.2
690,150947.1
691,160307.4
692,151496.50000000003
693,139344.2
694,135887.0
695,147521.3
696,149870.3
697,152945.0
698,153722.9
699,147789.4
700,150695.7
701,148744.19999999998
702,152935.3
703,156292.2
704,150448.6
705,143413.39999999997
706,151375.0
707,158453.0
708,147234.4
709,143410.69999999998
710,148222.40000000002
711,152485.5
712,149375.7
713,154217.6
714,154208.80000000002
715,147807.0
716,151532.30000000002
717,150355.6
718,153485.0
719,155127.80000000002
720,147128.1
721,151060.1
722,159275.0
723,147678.9
724,152993.6
725,153128.7
726,149881.09999999998
727,149984.60000000003
728,139448.7
729,141397.30000000002
730,144040.6
731,137402.6
732,150812.0
733,145029.30000000002
734,147511.3
735,136882.3
736,150387.5
737,156782.0
738,156727.3
739,165114.2
740,151894.0
741,149115.0
742,154254.7
743,146225.0
744,140242.5
745,139231.4
746,145643.9
747,149947.0
748,142167.4
749,154462.0
750,150644.6
751,145911.1
752,136104.5
753,135919.1
754,140667.2
755,138473.59999999998
756,154609.1
757,135047.5
758,149489.1
759,145948.0
760,147555.6
761,144586.6
762,145955.0
763,148858.0
764,162039.0
765,150634.0
766,157337.0
767,148099.0
768,155389.4
769,153021.0
770,151931.8
771,155831.9
772,148152.0
773,149624.2
774,160991.1
775,153956.0
776,136030.9
777,149879.7
778,148624.9
779,147270.0
780,158766.0
781,153199.0
782,156512.6
783,162140.1
784,149331.2
785,146692.9
786,161878.0
787,145010.0
788,145832.4
789,137853.7
790,152499.4
791,158610.2
792,155717.5
793,154075.6
794,146354.0
795,156717.5
796,152057.1
797,150843.8
798,159326.9
799,155905.4
800,151212.7
801,160411.0
802,148291.4
803,159024.1
804,158405.8
805,154338.6
806,160524.0
807,157666.1
808,157525.0
809,157175.6
810,153264.6
811,163409.7
812,158845.7
813,153605.3
814,152520.4
815,157435.0
816,161659.69999999998
817,151459.7
818,140515.40000000002
819,158580.7
820,149842.0
821,159167.4
822,143510.2
823,158779.7
824,144112.0
825,161247.9
826,149109.1
827,160611.3
828,142365.8
829,143407.9
830,154600.0
831,150194.40000000002
832,144608.4
833,151388.5
834,144161.5
835,140601.6
836,155511.0
837,156199.0
838,150626.0
839,143513.0
840,149928.80000000002
841,147053.4
842,146624.0
843,144770.3
844,148483.5
845,155344.3
846,153283.1
847,150571.9
848,154208.1
849,163414.3
850,156888.0
851,143429.8
852,145431.0
853,154427.6
854,156706.9
855,157019.8
856,138465.6
857,150362.5
858,155050.0
859,152910.3
860,143919.8
861,152283.8
862,142818.8
863,158950.0
864,146782.9
865,161980.0
866,155516.3
867,148184.0
868,157975.7
869,160395.2
870,144664.0
871,152726.8
872,144437.4
873,153536.9
874,152155.6
875,155572.2
876,150786.0
877,142585.9
878,153840.6
879,159119.0
880,161042.5
881,159040.0
882,139436.6
883,146729.0
884,150911.59999999998
885,151955.2
886,156175.0
887,148481.80000000002
888,151418.40000000002
889,149462.0
890,147421.9
891,152909.7
892,144688.0
893,154502.69999999998
894,155933.9
895,153517.5
896,166821.3
897,157926.5
898,157254.4
899,152041.5
900,159683.5
901,146435.0
902,152530.2
903,162990.0
904,144436.3
905,146482.0
906,158767.5
907,152503.3
908,151282.3
909,151122.0
910,155033.0
911,151631.9
912,144172.3
913,133814.4
914,158326.3
915,161841.5
916,152184.6
917,160303.0
918,174385.5
919,146307.5
920,141795.2
921,156066.0
922,152526.9
923,134200.3
924,157534.59999999998
925,162629.0
926,149343.1
927,150696.1
928,151964.1
929,156344.0
930,149111.0
931,153014.3
932,154412.0
933,164300.8
934,147105.00000000003
935,155457.6
936,155716.6
937,132050.6
938,154336.3
939,149437.5
940,156611.80000000002
941,139749.4
942,141557.19999999998
943,155977.6
944,134921.69999999998
945,135403.8
946,137920.80000000002
947,156192.6
948,146324.1
949,148593.8
950,131734.2
951,152943.1
952,143644.1
953,151112.0
954,143201.0
955,151551.5
956,149003.0
957,155271.2
958,148547.3
959,147352.0
960,146822.5
961,150730.0
962,156453.0
963,154968.0
964,167192.0
965,151293.0
966,138700.0
967,147478.0
968,156421.0
969,154953.7
970,164317.0
971,145270.0
972,149280.0
973,158034.0
974,147756.0
975,155410.0
976,156182.3
977,152992.0
978,150312.2
979,158874.0
980,150505.0
981,153052.0
982,150551.4
983,153792.0
984,152117.9
985,154844.0
986,149619.8
987,143558.0
988,144524.7
989,158483.0
990,146385.0
991,131938.0
992,161415.0
993,149311.0
994,154343.0
995,157776.0
996,150711.0
997,159071.0
998,154814.0
999,156303.3
1000,142858.0
1001,161434.7
1002,142510.5
1003,151375.0
1004,145940.0
1005,156085.5
1006,144876.0
1007,162232.5
1008,141536.3
1009,160636.0
1010,149415.4
1011,163503.0
1012,146588.5
1013,154378.0
1014,145716.5
1015,142383.0
1016,148341.2
1017,157996.0
1018,152092.8
1019,150138.2
1020,160565.0
1021,156934.0
1022,153572.5
1023,146491.0
1024,143056.0
1025,155047.0
1026,145941.0
1027,157055.0
1028,152767.5
1029,145132.0
1030,156459.7
1031,148933.9
1032,149099.8
1033,144138.9
1034,150978.6
1035,148832.19999999998
1036,152968.69999999998
1037,152156.2
1038,153798.0
1039,154766.6
1040,151441.6
1041,163491.0
1042,144129.3
1043,152558.1
1044,153737.0
1045,147601.0
1046,149602.9
1047,151386.7
1048,152604.0
1049,155415.0
1050,157602.0
1051,157877.9
1052,165473.7
1053,152908.0
1054,145771.1
1055,158849.0
1056,149924.8
1057,156373.6
1058,145502.7
1059,158184.4
1060,137810.0
1061,156453.0
1062,149153.1
1063,141828.6
1064,143574.2
1065,148747.7
1066,146346.69999999998
1067,150158.7
1068,156117.1
1069,159199.4
1070,146835.8
1071,162571.6
1072,140498.0
1073,152011.1
1074,160323.0
1075,156409.0
1076,149206.7
1077,146667.0
1078,153800.0
1079,142983.6
1080,146279.0
1081,155825.9
1082,143556.4
1083,152642.0
1084,146721.5
1085,159160.7
1086,158909.0
1087,158026.3
1088,155901.7
1089,152934.2
1090,158976.0
1091,154504.19999999998
1092,152074.8
1093,145253.09999999998
1094,156764.1
1095,145159.3
1096,148226.7
1097,158222.9
1098,168307.7
1099,160615.7
1100,159521.7
1101,155076.9
1102,168765.0
1103,153755.9
1104,150430.0
1105,153415.1
1106,152881.0
1107,151939.0
1108,157189.30000000002
1109,166840.4
1110,163280.8
1111,155376.30000000002
1112,159464.8
1113,155472.6
1114,151460.9
1115,142776.6
1116,140131.0
1117,152886.0
1118,157156.80000000002
1119,153429.0
1120,143792.0
1121,163715.9
1122,150828.1
1123,159978.4
1124,165945.0
1125,159427.5
1126,147376.0
1127,154222.0
1128,159689.0
1129,147372.0
1130,145511.0
1131,158822.0
1132,144541.0
1133,155179.6
1134,157500.1
1135,146591.7
1136,161139.69999999998
1137,145337.0
1138,148167.0
1139,154469.7
1140,147916.2
1141,144865.9
1142,140548.2
1143,146732.9
1144,148892.0
1145,154005.8
1146,157388.7
1147,149307.4
1148,146128.0
1149,149391.0
1150,146984.2
1151,155890.4
1152,144348.6
1153,154867.5
1154,148676.8
1155,156598.19999999998
1156,150353.5
1157,157609.0
1158,155315.0
1159,156868.0
1160,149634.5
1161,155345.0
1162,150704.0
1163,157027.4
1164,156669.0
1165,155879.9
1166,138635.0
1167,148296.0
1168,164116.3
1169,147525.0
1170,139165.6
1171,142138.3
1172,140813.40000000002
1173,151066.90000000002
1174,159709.2
1175,156969.6
1176,154200.5
1177,146991.0
1178,159181.7
1179,165945.9
1180,144003.0
1181,154248.0
1182,154657.0
1183,150432.6
1184,155837.1
1185,147428.5
1186,155903.0
1187,141815.80000000002
1188,143280.2
1189,149466.2
1190,143669.4
1191,157220.8
1192,159907.1
1193,155293.2
1194,153369.2
1195,149706.0
1196,157671.7
1197,151583.40000000002
1198,159267.8
1199,160424.3
1200,145996.8
1201,157689.4
1202,157550.6
1203,147611.80000000002
1204,154643.19999999998
1205,159523.0
1206,159796.5
1207,161436.0
1208,157333.7
1209,151158.5
1210,162938.9
1211,148415.3
1212,145045.0
1213,158651.6
1214,152457.8
1215,154940.5
1216,145519.0
1217,158516.30000000002
1218,153655.0
1219,160375.0
1220,145993.0
1221,153257.30000000002
1222,157119.5
1223,147632.0
1224,151081.69999999998
1225,153694.0
1226,145167.8
1227,143506.3
1228,148549.1
1229,146115.0
1230,150187.9
1231,153521.0
1232,146824.0
1233,151694.3
1234,142030.09999999998
1235,164041.3
1236,153470.8
1237,148199.19999999998
1238,156995.7
1239,162518.09999999998
1240,141471.7
1241,156033.5
1242,144488.0
1243,158694.5
1244,156011.0
1245,156895.6
1246,147746.0
1247,151629.0
1248,146984.8
1249,147938.0
1250,154132.0
1251,139210.0
1252,150877.0
1253,147035.0
1254,151436.0
1255,151305.0
1256,145434.0
1257,148762.0
1258,146451.7
1259,146585.6
1260,150281.8
1261,151531.0
1262,155437.0
1263,141681.0
1264,158735.0
1265,146165.0
1266,146948.0
1267,135339.0
1268,145819.0
1269,154364.0
1270,139129.0
1271,138073.0
1272,144790.1
1273,145928.0
1274,156514.8
1275,162896.0
1276,148943.5
1277,163072.2
1278,150579.90000000002
1279,152881.6
1280,157000.0
1281,170589.19999999998
1282,145368.8
1283,152071.0
1284,150283.80000000002
1285,146269.3
1286,153085.0
1287,162851.4
1288,157691.7
1289,155347.8
1290,160385.3
1291,158697.0
1292,149305.2
1293,147010.69999999998
1294,153796.8
1295,151060.69999999998
1296,151617.1
1297,144315.80000000002
1298,146526.50000000003
1299,165816.3
1300,157494.69999999998
1301,160989.90000000002
1302,147902.4
1303,154929.1
1304,154483.19999999998
1305,158464.3
1306,166972.9
1307,156530.9
1308,164614.00000000003
1309,164661.5
1310,157956.80000000002
1311,165555.6
1312,154937.0
1313,152952.40000000002
1314,151978.40000000002
1315,154831.0
1316,142288.3
1317,150160.8
1318,140164.90000000002
1319,151668.3
1320,156594.7
1321,154020.8
1322,152198.59999999998
1323,149465.0
1324,153502.3
1325,161836.2
1326,163292.80000000002
1327,160498.1
1328,167015.0
1329,157799.0
1330,144800.3
1331,152512.0
1332,141685.0
1333,152178.0
1334,157220.0
1335,149606.00000000003
1336,162890.0
1337,151392.4
1338,161909.0
1339,165262.4
1340,152812.0
1341,155818.0
1342,157014.0
1343,150607.7
1344,161154.0
1345,160538.3
1346,158869.0
1347,173635.0
1348,136851.3
1349,153852.9
1350,150708.0
1351,151490.0
1352,154855.0
1353,165100.0
1354,165865.0
1355,160669.4
1356,147350.0
1357,152870.0
1358,129163.5
1359,151999.0
1360,154015.0
1361,161233.0
1362,152675.0
1363,157845.0
1364,154428.0
1365,164942.0
1366,134111.1
1367,142555.0
1368,157954.0
1369,140911.0
1370,144529.7
1371,147464.0
1372,153297.0
1373,147410.6
1374,151334.3
1375,147998.9
1376,144787.49999999997
1377,148250.3
1378,159038.9
1379,148030.5
1380,156467.1
1381,143924.09999999998
1382,154305.0
1383,147060.90000000002
1384,152920.09999999998
1385,146972.0
1386,155569.1
1387,149380.19999999998
1388,142208.0
1389,147382.9
1390,145562.0
1391,145381.0
1392,150627.3
1393,161039.0
1394,145874.6
1395,156941.0
1396,160450.7
1397,158531.4
1398,155784.9
1399,151050.0
1400,149954.8
1401,154069.5
1402,146244.7
1403,147611.4
1404,154342.9
1405,143065.4
1406,147202.0
1407,168014.0
1408,154784.4
1409,159553.6
1410,153975.0
1411,151349.0
1412,149944.3
1413,157040.2
1414,159084.09999999998
1415,152724.3
1416,143284.59999999998
1417,151187.0
1418,154683.6
1419,141523.3
1420,147775.0
1421,145825.0
1422,153881.9
1423,152658.0
1424,149072.0
1425,143007.0
1426,145886.0
1427,147271.0
1428,141932.2
1429,148959.0
1430,138814.8
1431,145128.0
1432,131792.0
1433,137823.2
1434,139738.0
1435,140185.0
1436,139663.6
1437,144622.0
1438,152482.0
1439,139583.0
1440,159949.0
1441,164605.7
1442,158030.0
1443,163495.0
1444,152426.4
1445,151586.0
1446,146736.0
1447,143660.0
1448,160774.0
1449,156357.7
1450,157886.0
1451,154243.0
1452,162000.0
1453,151435.0
1454,147600.0
1455,145063.0
1456,148610.0
1457,148638.0
1458,137579.8
1459,148795.0
1460,147436.0
1461,153800.0
1462,147338.0
1463,152045.0
1464,158249.0
1465,154273.0
1466,151914.0
1467,154514.0
1468,153109.0
1469,158270.0
1470,148884.0
1471,153965.4
1472,147006.0
1473,143882.0
1474,153080.0
1475,148385.0
1476,145265.0
1477,154857.0
1478,149012.0
1479,160479.0
1480,150834.0
1481,163544.0
1482,147763.0
1483,158974.0
1484,156383.0
1485,149807.0
1486,161775.0
1487,155663.0
1488,155533.0
1489,150234.0
1490,144129.0
1491,144918.0
1492,146145.0
1493,155358.0
1494,145280.0
1495,153040.0
1496,141132.0
1497,159746.0
1498,152244.0
1499,156678.0
1500,149248.0
1501,154365.0
1502,156039.0
1503,157131.0
1504,158128.7
1505,158395.0
1506,148131.80000000002
1507,155860.0
1508,153471.0
1509,147391.0
1510,157122.0
1511,152582.0
1512,150022.0
1513,148092.2
1514,157204.0
1515,147721.0
1516,147322.0
1517,147953.0
1518,149488.0
1519,151274.2
1520,159560.0
1521,159584.0
1522,156152.0
1523,140564.0
1524,152269.0
1525,156775.0
1526,144257.0
1527,157516.0
1528,143893.0
1529,150945.8
1530,148558.0
1531,152014.0
1532,164261.0
1533,158470.0
1534,152414.0
1535,159696.7
1536,149137.0
1537,157355.0
1538,146208.7
1539,156724.0
1540,145001.0
1541,149420.0
1542,156790.0
1543,157691.0
1544,155403.0
1545,151957.0
1546,150890.0
1547,148570.1
1548,159174.9
1549,148278.0
1550,152778.0
1551,166427.0
1552,150982.0
1553,152147.0
1554,155285.0
1555,147250.0
1556,144320.0
1557,153087.0
1558,151609.0
1559,139763.0
1560,145051.0
1561,152842.0
1562,143763.0
1563,137949.0
1564,151415.0
1565,145749.0
1566,140083.0
1567,159950.0
1568,142439.0
1569,160151.0
1570,153369.0
1571,155753.0
1572,143208.0
1573,158656.0
1574,161592.0
1575,151401.0
1576,152999.0
1577,154138.0
1578,162456.0
1579,158873.0
1580,153902.0
1581,147247.0
1582,139455.0
1583,152575.0
1584,152718.0
1585,143033.0
1586,157708.0
1587,145988.0
1588,139221.3
1589,152364.0
1590,136846.0
1591,157724.2
1592,146082.0
1593,147228.0
1594,147414.0
1595,152297.8
1596,149418.8
1597,149941.0
1598,144378.0
1599,144351.0
1600,146641.4
1601,138950.0
1602,148075.7
1603,145932.9
1604,147640.0
1605,151078.0
1606,129592.30000000002
1607,158589.0
1608,160647.6
1609,149415.0
1610,149565.0
1611,147392.0
1612,147622.0
1613,149022.0
1614,151311.0
1615,155910.0
1616,149188.0
1617,144674.0
1618,159805.0
1619,154869.0
1620,154016.0
1621,151085.0
1622,154168.0
1623,145990.0
1624,151614.0
1625,149042.0
1626,149713.0
1627,147273.0
1628,146781.9
1629,152326.6
1630,148791.0
1631,136296.4
1632,147266.3
1633,150029.8
1634,143944.0
1635,148907.3
1636,150633.0
1637,156353.3
1638,139349.9
1639,156327.0
1640,145802.8
1641,149065.1
1642,154738.9
1643,158102.0
1644,134626.6
1645,141753.8
1646,150559.9
1647,153275.2
1648,155066.99999999997
1649,151869.4
1650,150546.4
1651,152408.0
1652,151445.9
1653,158898.0
1654,157362.0
1655,154613.7
1656,153805.8
1657,150161.0
1658,144423.7
1659,139367.90000000002
1660,133913.0
1661,166127.2
1662,140864.4
1663,134857.0
1664,157316.0
1665,148944.8
1666,149824.9
1667,143116.0
1668,139951.0
1669,160872.0
1670,151726.6
1671,157686.0
1672,146448.8
1673,161553.4
1674,147136.0
1675,152305.0
1676,150651.0
1677,147515.7
1678,152680.0
1679,144954.4
1680,156830.0
1681,149563.0
1682,144833.0
1683,156139.4
1684,150446.0
1685,152366.2
1686,158101.2
1687,145972.0
1688,152810.6
1689,154038.9
1690,143433.0
1691,144630.1
1692,157354.69999999998
1693,129277.0
1694,152861.0
1695,146201.3
1696,145222.0
1697,149532.4
1698,145561.0
1699,150532.0
1700,153923.0
1701,148183.0
1702,145542.9
1703,155625.0
1704,157366.0
1705,148803.3
1706,138914.4
1707,152909.9
1708,153671.3
1709,152308.0
1710,152224.9
1711,148125.0
1712,152077.3
1713,159804.2
1714,132268.1
1715,143019.9
1716,166471.0
1717,148694.0
1718,159344.7
1719,142643.1
1720,146737.0
1721,152703.0
1722,144034.0
1723,143801.0
1724,147189.8
1725,148150.7
1726,149189.9
1727,145817.69999999998
1728,154684.0
1729,145031.8
1730,154551.5
1731,152997.7
1732,149339.2
1733,161830.0
1734,151987.0
1735,151964.3
1736,142813.9
1737,155593.5
1738,148546.0
1739,148594.7
1740,141108.9
1741,142940.9
1742,143393.0
1743,161254.0
1744,158826.0
1745,148596.6
1746,146186.0
1747,152144.0
1748,129102.0
1749,146231.0
1750,144118.0
1751,137350.0
1752,143713.0
1753,147398.80000000002
1754,141725.4
1755,132664.0
1756,159224.0
1757,150913.0
1758,154374.0
1759,154993.0
1760,162806.9
1761,152694.0
1762,150374.0
1763,152378.0
1764,151065.0
1765,149867.7
1766,156151.2
1767,160355.0
1768,145912.0
1769,152453.2
1770,152679.0
1771,154534.0
1772,167220.3
1773,147190.5
1774,153137.0
1775,161350.0
1776,159060.0
1777,150388.0
1778,170067.0
1779,167555.0
1780,162520.0
1781,151159.0
1782,158547.0
1783,155211.0
1784,154499.0
1785,146973.0
1786,152170.0
1787,149278.0
1788,151817.0
1789,151760.0
1790,166024.0
1791,146086.4
1792,151311.7
1793,153143.0
1794,150119.0
1795,158371.0
1796,147851.0
1797,150940.0
1798,146313.0
1799,147892.0
